date,address,species,block,street,trap,addressnumberandstreet,latitude,longitude,addressaccuracy,wnvpresent,nummosquitos,year,month,day,station,stn_distance,tmax,tmin,tavg,depart,dewpoint,wetbulb,heat,cool,sunrise,sunset,codesum,preciptotal,stnpressure,sealevel,resultspeed,resultdir,avgspeed,tmax_wk1,tmin_wk1,tavg_wk1,dewpoint_wk1,wetbulb_wk1,heat_wk1,cool_wk1,preciptotal_wk1,cs_dz,cs_tsra,cs_ts,cs_br,cs_vcts,cs_fg,cs_hz,cs_ra,cs_na,s_cpr,s_cr,s_cp,loc
2011-06-24,"3600 North Pittsburgh Avenue, Chicago, IL 60634, USA",CULEX RESTUANS,36, N PITTSBURGH AVE,T011,"3600  N PITTSBURGH AVE, Chicago, IL",41.944869,-87.832763,8,0,9,2011,6,24,1.0,9.9904,68,60,64.0,-7.0,56,59.0,1.0,0.0,417.0,1931.0,NA,0.0,29.08,29.76,9.4,29,9.6,82.0,60.0,71.0,60.0,64.0,0.0,6.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,-3684.1337379430465
2011-06-24,"3600 North Pittsburgh Avenue, Chicago, IL 60634, USA",CULEX SALINARIUS,36, N PITTSBURGH AVE,T011,"3600  N PITTSBURGH AVE, Chicago, IL",41.944869,-87.832763,8,0,1,2011,6,24,1.0,9.9904,68,60,64.0,-7.0,56,59.0,1.0,0.0,417.0,1931.0,NA,0.0,29.08,29.76,9.4,29,9.6,82.0,60.0,71.0,60.0,64.0,0.0,6.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,-3684.1337379430465
2011-06-24,"3700 North Kedvale Avenue, Chicago, IL 60641, USA",CULEX RESTUANS,37, N KEDVALE AVE,T218,"3700  N KEDVALE AVE, Chicago, IL",41.948167,-87.730698,8,0,3,2011,6,24,1.0,17.522,68,60,64.0,-7.0,56,59.0,1.0,0.0,417.0,1931.0,NA,0.0,29.08,29.76,9.4,29,9.6,82.0,60.0,71.0,60.0,64.0,0.0,6.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,-3680.141970730566
2011-06-24,"4100 North Oak Park Avenue, Chicago, IL 60634, USA",CULEX PIPIENS/RESTUANS,41, N OAK PARK AVE,T002,"4100  N OAK PARK AVE, Chicago, IL",41.95469,-87.800991,9,0,4,2011,6,24,1.0,11.8011,68,60,64.0,-7.0,56,59.0,1.0,0.0,417.0,1931.0,NA,0.0,29.08,29.76,9.4,29,9.6,82.0,60.0,71.0,60.0,64.0,0.0,6.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,-3683.66335909779
2011-06-24,"4100 North Oak Park Avenue, Chicago, IL 60634, USA",CULEX RESTUANS,41, N OAK PARK AVE,T002,"4100  N OAK PARK AVE, Chicago, IL",41.95469,-87.800991,9,0,5,2011,6,24,1.0,11.8011,68,60,64.0,-7.0,56,59.0,1.0,0.0,417.0,1931.0,NA,0.0,29.08,29.76,9.4,29,9.6,82.0,60.0,71.0,60.0,64.0,0.0,6.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,-3683.66335909779
2011-06-24,"4500 North Campbell Avenue, Chicago, IL 60625, USA",CULEX PIPIENS/RESTUANS,45, N CAMPBELL AVE,T220,"4500  N CAMPBELL AVE, Chicago, IL",41.963976,-87.69181,9,0,1,2011,6,24,1.0,20.2395,68,60,64.0,-7.0,56,59.0,1.0,0.0,417.0,1931.0,NA,0.0,29.08,29.76,9.4,29,9.6,82.0,60.0,71.0,60.0,64.0,0.0,6.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,-3679.89701023656
2011-06-24,"4500 North Campbell Avenue, Chicago, IL 60625, USA",CULEX RESTUANS,45, N CAMPBELL AVE,T220,"4500  N CAMPBELL AVE, Chicago, IL",41.963976,-87.69181,9,0,7,2011,6,24,1.0,20.2395,68,60,64.0,-7.0,56,59.0,1.0,0.0,417.0,1931.0,NA,0.0,29.08,29.76,9.4,29,9.6,82.0,60.0,71.0,60.0,64.0,0.0,6.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,-3679.89701023656
2011-06-24,"4600 Milwaukee Avenue, Chicago, IL 60630, USA",CULEX PIPIENS/RESTUANS,46, N MILWAUKEE AVE,T003,"4600  N MILWAUKEE AVE, Chicago, IL",41.964242,-87.757639,8,0,4,2011,6,24,1.0,14.8981,68,60,64.0,-7.0,56,59.0,1.0,0.0,417.0,1931.0,NA,0.0,29.08,29.76,9.4,29,9.6,82.0,60.0,71.0,60.0,64.0,0.0,6.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,-3682.6828003446376
2011-06-24,"4600 Milwaukee Avenue, Chicago, IL 60630, USA",CULEX RESTUANS,46, N MILWAUKEE AVE,T003,"4600  N MILWAUKEE AVE, Chicago, IL",41.964242,-87.757639,8,0,7,2011,6,24,1.0,14.8981,68,60,64.0,-7.0,56,59.0,1.0,0.0,417.0,1931.0,NA,0.0,29.08,29.76,9.4,29,9.6,82.0,60.0,71.0,60.0,64.0,0.0,6.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,-3682.6828003446376
2011-06-24,"5800 North Pulaski Road, Chicago, IL 60646, USA",CULEX RESTUANS,58, N PULASKI RD,T027,"5800  N PULASKI RD, Chicago, IL",41.984809000000006,-87.728492,8,0,1,2011,6,24,1.0,16.9452,68,60,64.0,-7.0,56,59.0,1.0,0.0,417.0,1931.0,NA,0.0,29.08,29.76,9.4,29,9.6,82.0,60.0,71.0,60.0,64.0,0.0,6.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,-3683.2639804780288
2011-06-24,"5800 North Western Avenue, Chicago, IL 60659, USA",CULEX PIPIENS/RESTUANS,58, N WESTERN AVE,T028,"5800  N WESTERN AVE, Chicago, IL",41.986921,-87.689778,9,0,15,2011,6,24,1.0,20.1276,68,60,64.0,-7.0,56,59.0,1.0,0.0,417.0,1931.0,NA,0.0,29.08,29.76,9.4,29,9.6,82.0,60.0,71.0,60.0,64.0,0.0,6.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,-3681.8237813935384
2011-06-24,"5800 North Western Avenue, Chicago, IL 60659, USA",CULEX RESTUANS,58, N WESTERN AVE,T028,"5800  N WESTERN AVE, Chicago, IL",41.986921,-87.689778,9,0,19,2011,6,24,1.0,20.1276,68,60,64.0,-7.0,56,59.0,1.0,0.0,417.0,1931.0,NA,0.0,29.08,29.76,9.4,29,9.6,82.0,60.0,71.0,60.0,64.0,0.0,6.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,-3681.8237813935384
2011-06-24,"6000 West Montrose Avenue, Chicago, IL 60634, USA",CULEX RESTUANS,60, W MONTROSE DR,T017,"6000  W MONTROSE DR, Chicago, IL",41.960615999999995,-87.777189,9,0,1,2011,6,24,1.0,13.4395,68,60,64.0,-7.0,56,59.0,1.0,0.0,417.0,1931.0,NA,0.0,29.08,29.76,9.4,29,9.6,82.0,60.0,71.0,60.0,64.0,0.0,6.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,-3683.1849211884237
2011-06-24,"6100 West Fullerton Avenue, Chicago, IL 60639, USA",CULEX RESTUANS,61, W FULLERTON AVE,T013,"6100  W FULLERTON AVE, Chicago, IL",41.923738,-87.785288,9,0,1,2011,6,24,1.0,14.5636,68,60,64.0,-7.0,56,59.0,1.0,0.0,417.0,1931.0,NA,0.0,29.08,29.76,9.4,29,9.6,82.0,60.0,71.0,60.0,64.0,0.0,6.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,-3680.287414366544
2011-06-24,"7000 North Moselle Avenue, Chicago, IL 60646, USA",CULEX PIPIENS/RESTUANS,70, N MOSELL AVE,T008,"7000  N MOSELL AVE, Chicago, IL",42.008314,-87.77792099999999,9,0,52,2011,6,24,1.0,12.9037,68,60,64.0,-7.0,56,59.0,1.0,0.0,417.0,1931.0,NA,0.0,29.08,29.76,9.4,29,9.6,82.0,60.0,71.0,60.0,64.0,0.0,6.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,-3687.4024676351937
2011-06-24,"7000 North Moselle Avenue, Chicago, IL 60646, USA",CULEX RESTUANS,70, N MOSELL AVE,T008,"7000  N MOSELL AVE, Chicago, IL",42.008314,-87.77792099999999,9,0,100,2011,6,24,1.0,12.9037,68,60,64.0,-7.0,56,59.0,1.0,0.0,417.0,1931.0,NA,0.0,29.08,29.76,9.4,29,9.6,82.0,60.0,71.0,60.0,64.0,0.0,6.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,-3687.4024676351937
2011-06-24,"7000 North Moselle Avenue, Chicago, IL 60646, USA",CULEX SALINARIUS,70, N MOSELL AVE,T008,"7000  N MOSELL AVE, Chicago, IL",42.008314,-87.77792099999999,9,0,1,2011,6,24,1.0,12.9037,68,60,64.0,-7.0,56,59.0,1.0,0.0,417.0,1931.0,NA,0.0,29.08,29.76,9.4,29,9.6,82.0,60.0,71.0,60.0,64.0,0.0,6.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,-3687.4024676351937
2011-06-24,"7000 West Armitage Avenue, Chicago, IL 60707, USA",CULEX RESTUANS,70,  W ARMITAGE AVENUE,T151,"7000   W ARMITAGE AVENUE, Chicago, IL",41.916265,-87.800515,8,0,4,2011,6,24,1.0,14.0283,68,60,64.0,-7.0,56,59.0,1.0,0.0,417.0,1931.0,NA,0.0,29.08,29.76,9.4,29,9.6,82.0,60.0,71.0,60.0,64.0,0.0,6.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,-3680.2696538764753
2011-06-24,"9100 West Higgins Road, Rosemont, IL 60018, USA",CULEX PIPIENS/RESTUANS,91, W HIGGINS RD,T009,"9100  W HIGGINS RD, Chicago, IL",41.992478000000006,-87.862995,8,0,1,2011,6,24,1.0,5.794,68,60,64.0,-7.0,56,59.0,1.0,0.0,417.0,1931.0,NA,0.0,29.08,29.76,9.4,29,9.6,82.0,60.0,71.0,60.0,64.0,0.0,6.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,-3689.5848845516102
2011-06-24,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",CULEX PIPIENS,10, W OHARE AIRPORT,T900,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,9,0,3,2011,6,24,1.0,4.1695,68,60,64.0,-7.0,56,59.0,1.0,0.0,417.0,1931.0,NA,0.0,29.08,29.76,9.4,29,9.6,82.0,60.0,71.0,60.0,64.0,0.0,6.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,-3689.1812306437346
2011-06-24,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",CULEX PIPIENS/RESTUANS,10, W OHARE AIRPORT,T900,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,9,0,10,2011,6,24,1.0,4.1695,68,60,64.0,-7.0,56,59.0,1.0,0.0,417.0,1931.0,NA,0.0,29.08,29.76,9.4,29,9.6,82.0,60.0,71.0,60.0,64.0,0.0,6.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,-3689.1812306437346
2011-06-24,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",CULEX RESTUANS,10, W OHARE AIRPORT,T900,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,9,0,117,2011,6,24,1.0,4.1695,68,60,64.0,-7.0,56,59.0,1.0,0.0,417.0,1931.0,NA,0.0,29.08,29.76,9.4,29,9.6,82.0,60.0,71.0,60.0,64.0,0.0,6.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,-3689.1812306437346
2011-06-30,"1000 East 67th Street, Chicago, IL 60637, USA",CULEX RESTUANS,10, E 67TH ST,T073,"1000  E 67TH ST, Chicago, IL",41.773215,-87.60088,8,0,2,2011,6,30,2.0,12.6151,89,66,78.0,2.0,61,67.0,0.0,13.0,419.0,1931.0,TS TSRA RA VCTS,0.03,29.34,29.99,9.2,16,10.6,72.0,63.0,68.0,60.0,63.0,0.0,3.0,0.05,0,0,0,0,0,0,0,0,0,0,1,0,-3659.3703944292
2011-06-30,"1100 North Artesian Avenue, Chicago, IL 60622, USA",CULEX RESTUANS,11, S ARTESIAN AVE,T160,"1100  S ARTESIAN AVE, Chicago, IL",41.903002,-87.68826700000001,8,0,8,2011,6,30,2.0,14.0448,89,66,78.0,2.0,61,67.0,0.0,13.0,419.0,1931.0,TS TSRA RA VCTS,0.03,29.34,29.99,9.2,16,10.6,72.0,63.0,68.0,60.0,63.0,0.0,3.0,0.05,0,0,0,0,0,0,0,0,0,0,1,0,-3674.4016274775345
2011-06-30,"1100 North Artesian Avenue, Chicago, IL 60622, USA",CULEX TERRITANS,11, S ARTESIAN AVE,T160,"1100  S ARTESIAN AVE, Chicago, IL",41.903002,-87.68826700000001,8,0,1,2011,6,30,2.0,14.0448,89,66,78.0,2.0,61,67.0,0.0,13.0,419.0,1931.0,TS TSRA RA VCTS,0.03,29.34,29.99,9.2,16,10.6,72.0,63.0,68.0,60.0,63.0,0.0,3.0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,-3674.4016274775345
2011-06-30,"1100 Roosevelt Road, Chicago, IL 60608, USA",CULEX PIPIENS/RESTUANS,11, W ROOSEVELT,T048,"1100  W ROOSEVELT, Chicago, IL",41.867108,-87.654224,8,0,19,2011,6,30,2.0,12.1271,89,66,78.0,2.0,61,67.0,0.0,13.0,419.0,1931.0,TS TSRA RA VCTS,0.03,29.34,29.99,9.2,16,10.6,72.0,63.0,68.0,60.0,63.0,0.0,3.0,0.05,0,0,0,0,0,0,0,0,0,1,0,0,-3669.828862864192
2011-06-30,"1100 Roosevelt Road, Chicago, IL 60608, USA",CULEX RESTUANS,11, W ROOSEVELT,T048,"1100  W ROOSEVELT, Chicago, IL",41.867108,-87.654224,8,0,15,2011,6,30,2.0,12.1271,89,66,78.0,2.0,61,67.0,0.0,13.0,419.0,1931.0,TS TSRA RA VCTS,0.03,29.34,29.99,9.2,16,10.6,72.0,63.0,68.0,60.0,63.0,0.0,3.0,0.05,0,0,0,0,0,0,0,0,0,0,1,0,-3669.828862864192
2011-06-30,"1100 South California Avenue, Chicago, IL 60612, USA",CULEX PIPIENS/RESTUANS,11, S CALIFORNIA,T047,"1100  S CALIFORNIA, Chicago, IL",41.868142,-87.696269,9,0,14,2011,6,30,2.0,10.2379,89,66,78.0,2.0,61,67.0,0.0,13.0,419.0,1931.0,TS TSRA RA VCTS,0.03,29.34,29.99,9.2,16,10.6,72.0,63.0,68.0,60.0,63.0,0.0,3.0,0.05,0,0,0,0,0,0,0,0,0,1,0,0,-3671.679843362198
2011-06-30,"1100 South California Avenue, Chicago, IL 60612, USA",CULEX RESTUANS,11, S CALIFORNIA,T047,"1100  S CALIFORNIA, Chicago, IL",41.868142,-87.696269,9,0,21,2011,6,30,2.0,10.2379,89,66,78.0,2.0,61,67.0,0.0,13.0,419.0,1931.0,TS TSRA RA VCTS,0.03,29.34,29.99,9.2,16,10.6,72.0,63.0,68.0,60.0,63.0,0.0,3.0,0.05,0,0,0,0,0,0,0,0,0,0,1,0,-3671.679843362198
2011-06-30,"1300 North Laramie Avenue, Chicago, IL 60651, USA",CULEX RESTUANS,13, N LARAMIE AVE,T230,"1300  N LARAMIE AVE, Chicago, IL",41.904194,-87.756155,9,0,1,2011,6,30,2.0,13.1512,89,66,78.0,2.0,61,67.0,0.0,13.0,419.0,1931.0,TS TSRA RA VCTS,0.03,29.34,29.99,9.2,16,10.6,72.0,63.0,68.0,60.0,63.0,0.0,3.0,0.05,0,0,0,0,0,0,0,0,0,0,1,0,-3677.35094381407
2011-06-30,"1400 North Sacramento Avenue, Chicago, IL 60622, USA",CULEX PIPIENS/RESTUANS,14, N HUMBOLDT DR,T033,"1400  N HUMBOLDT DR, Chicago, IL",41.906638,-87.701431,9,0,1,2011,6,30,2.0,14.0575,89,66,78.0,2.0,61,67.0,0.0,13.0,419.0,1931.0,TS TSRA RA VCTS,0.03,29.34,29.99,9.2,16,10.6,72.0,63.0,68.0,60.0,63.0,0.0,3.0,0.05,0,0,0,0,0,0,0,0,0,1,0,0,-3675.272120998978
2011-06-30,"1700 North Ashland Avenue, Chicago, IL 60622, USA",CULEX RESTUANS,17, N ASHLAND AVE,T232,"1700  N ASHLAND AVE, Chicago, IL",41.912563,-87.66805500000001,9,0,5,2011,6,30,2.0,15.702,89,66,78.0,2.0,61,67.0,0.0,13.0,419.0,1931.0,TS TSRA RA VCTS,0.03,29.34,29.99,9.2,16,10.6,72.0,63.0,68.0,60.0,63.0,0.0,3.0,0.05,0,0,0,0,0,0,0,0,0,0,1,0,-3674.3928782749654
2011-06-30,"1700 North Pulaski Road, Chicago, IL 60639, USA",CULEX RESTUANS,17, N PULASKI RD,T039,"1700  N PULASKI RD, Chicago, IL",41.911823999999996,-87.726737,9,0,1,2011,6,30,2.0,14.151,89,66,78.0,2.0,61,67.0,0.0,13.0,419.0,1931.0,TS TSRA RA VCTS,0.03,29.34,29.99,9.2,16,10.6,72.0,63.0,68.0,60.0,63.0,0.0,3.0,0.05,0,0,0,0,0,0,0,0,0,0,1,0,-3676.7875612382877
2011-06-30,"1700 West 95th Street, Chicago, IL 60643, USA",CULEX PIPIENS/RESTUANS,17, W 95TH ST,T094,"1700  W 95TH ST, Chicago, IL",41.720848,-87.666014,9,0,27,2011,6,30,2.0,10.1699,89,66,78.0,2.0,61,67.0,0.0,13.0,419.0,1931.0,TS TSRA RA VCTS,0.03,29.34,29.99,9.2,16,10.6,72.0,63.0,68.0,60.0,63.0,0.0,3.0,0.05,0,0,0,0,0,0,0,0,0,1,0,0,-3657.500444859872
2011-06-30,"1700 West 95th Street, Chicago, IL 60643, USA",CULEX RESTUANS,17, W 95TH ST,T094,"1700  W 95TH ST, Chicago, IL",41.720848,-87.666014,9,0,15,2011,6,30,2.0,10.1699,89,66,78.0,2.0,61,67.0,0.0,13.0,419.0,1931.0,TS TSRA RA VCTS,0.03,29.34,29.99,9.2,16,10.6,72.0,63.0,68.0,60.0,63.0,0.0,3.0,0.05,0,0,0,0,0,0,0,0,0,0,1,0,-3657.500444859872
2011-06-30,"1700 West 95th Street, Chicago, IL 60643, USA",CULEX TERRITANS,17, W 95TH ST,T094,"1700  W 95TH ST, Chicago, IL",41.720848,-87.666014,9,0,1,2011,6,30,2.0,10.1699,89,66,78.0,2.0,61,67.0,0.0,13.0,419.0,1931.0,TS TSRA RA VCTS,0.03,29.34,29.99,9.2,16,10.6,72.0,63.0,68.0,60.0,63.0,0.0,3.0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,-3657.500444859872
2011-06-30,"1700 West Addison Street, Chicago, IL 60613, USA",CULEX PIPIENS/RESTUANS,17, W ADDISON ST,T224,"1700  W ADDISON ST, Chicago, IL",41.947227000000005,-87.67145699999999,9,0,1,2011,6,30,2.0,19.134,89,66,78.0,2.0,61,67.0,0.0,13.0,419.0,1931.0,TS TSRA RA VCTS,0.03,29.34,29.99,9.2,16,10.6,72.0,63.0,68.0,60.0,63.0,0.0,3.0,0.05,0,0,0,0,0,0,0,0,0,1,0,0,-3677.574508199739
2011-06-30,"1700 West Addison Street, Chicago, IL 60613, USA",CULEX RESTUANS,17, W ADDISON ST,T224,"1700  W ADDISON ST, Chicago, IL",41.947227000000005,-87.67145699999999,9,0,5,2011,6,30,2.0,19.134,89,66,78.0,2.0,61,67.0,0.0,13.0,419.0,1931.0,TS TSRA RA VCTS,0.03,29.34,29.99,9.2,16,10.6,72.0,63.0,68.0,60.0,63.0,0.0,3.0,0.05,0,0,0,0,0,0,0,0,0,0,1,0,-3677.574508199739
2011-06-30,"2200 North Cannon Drive, Chicago, IL 60614, USA",CULEX PIPIENS/RESTUANS,22, N CANNON DR,T054,"2200  N CANNON DR, Chicago, IL",41.921965,-87.632085,8,0,15,2011,6,30,2.0,18.0947,89,66,78.0,2.0,61,67.0,0.0,13.0,419.0,1931.0,TS TSRA RA VCTS,0.03,29.34,29.99,9.2,16,10.6,72.0,63.0,68.0,60.0,63.0,0.0,3.0,0.05,0,0,0,0,0,0,0,0,0,1,0,0,-3673.7092002470254
2011-06-30,"2400 East 105th Street, Chicago, IL 60617, USA",CULEX PIPIENS/RESTUANS,24, E 105TH ST,T128,"2400  E 105TH ST, Chicago, IL",41.704572,-87.56566600000001,8,0,8,2011,6,30,2.0,17.921,89,66,78.0,2.0,61,67.0,0.0,13.0,419.0,1931.0,TS TSRA RA VCTS,0.03,29.34,29.99,9.2,16,10.6,72.0,63.0,68.0,60.0,63.0,0.0,3.0,0.05,0,0,0,0,0,0,0,0,0,1,0,0,-3651.8886224249522
2011-06-30,"2400 East 105th Street, Chicago, IL 60617, USA",CULEX RESTUANS,24, E 105TH ST,T128,"2400  E 105TH ST, Chicago, IL",41.704572,-87.56566600000001,8,0,2,2011,6,30,2.0,17.921,89,66,78.0,2.0,61,67.0,0.0,13.0,419.0,1931.0,TS TSRA RA VCTS,0.03,29.34,29.99,9.2,16,10.6,72.0,63.0,68.0,60.0,63.0,0.0,3.0,0.05,0,0,0,0,0,0,0,0,0,0,1,0,-3651.8886224249522
2011-06-30,"2500 South Millard Avenue, Chicago, IL 60623, USA",CULEX PIPIENS/RESTUANS,25, S MILLARD AVE,T152,"2500  S MILLARD AVE, Chicago, IL",41.846075,-87.716277,9,0,4,2011,6,30,2.0,7.3089,89,66,78.0,2.0,61,67.0,0.0,13.0,419.0,1931.0,TS TSRA RA VCTS,0.03,29.34,29.99,9.2,16,10.6,72.0,63.0,68.0,60.0,63.0,0.0,3.0,0.05,0,0,0,0,0,0,0,0,0,1,0,0,-3670.581906062775
2011-06-30,"2500 South Millard Avenue, Chicago, IL 60623, USA",CULEX RESTUANS,25, S MILLARD AVE,T152,"2500  S MILLARD AVE, Chicago, IL",41.846075,-87.716277,9,0,7,2011,6,30,2.0,7.3089,89,66,78.0,2.0,61,67.0,0.0,13.0,419.0,1931.0,TS TSRA RA VCTS,0.03,29.34,29.99,9.2,16,10.6,72.0,63.0,68.0,60.0,63.0,0.0,3.0,0.05,0,0,0,0,0,0,0,0,0,0,1,0,-3670.581906062775
2011-06-30,"2500 West Grand Avenue, Chicago, IL 60654, USA",CULEX PIPIENS/RESTUANS,25, W GRAND AVE,T046,"2500  W GRAND AVE, Chicago, IL",41.891118,-87.65449100000001,8,0,10,2011,6,30,2.0,14.2128,89,66,78.0,2.0,61,67.0,0.0,13.0,419.0,1931.0,TS TSRA RA VCTS,0.03,29.34,29.99,9.2,16,10.6,72.0,63.0,68.0,60.0,63.0,0.0,3.0,0.05,0,0,0,0,0,0,0,0,0,1,0,0,-3671.944625710938
2011-06-30,"2800 North Francisco Avenue, Chicago, IL 60618, USA",CULEX PIPIENS/RESTUANS,28, N FRANCISCO AVE,T147,"2800  N FRANCISCO AVE, Chicago, IL",41.932094,-87.700117,8,0,9,2011,6,30,2.0,16.8088,89,66,78.0,2.0,61,67.0,0.0,13.0,419.0,1931.0,TS TSRA RA VCTS,0.03,29.34,29.99,9.2,16,10.6,72.0,63.0,68.0,60.0,63.0,0.0,3.0,0.05,0,0,0,0,0,0,0,0,0,1,0,0,-3677.449549854998
2011-06-30,"2800 North Francisco Avenue, Chicago, IL 60618, USA",CULEX RESTUANS,28, N FRANCISCO AVE,T147,"2800  N FRANCISCO AVE, Chicago, IL",41.932094,-87.700117,8,0,5,2011,6,30,2.0,16.8088,89,66,78.0,2.0,61,67.0,0.0,13.0,419.0,1931.0,TS TSRA RA VCTS,0.03,29.34,29.99,9.2,16,10.6,72.0,63.0,68.0,60.0,63.0,0.0,3.0,0.05,0,0,0,0,0,0,0,0,0,0,1,0,-3677.449549854998
2011-06-30,"3300 West 104th Street, Chicago, IL 60655, USA",CULEX PIPIENS/RESTUANS,33, W 104TH ST,T095,"3300  W 104TH ST, Chicago, IL",41.704336,-87.70373599999999,8,0,33,2011,6,30,2.0,9.9274,89,66,78.0,2.0,61,67.0,0.0,13.0,419.0,1931.0,TS TSRA RA VCTS,0.03,29.34,29.99,9.2,16,10.6,72.0,63.0,68.0,60.0,63.0,0.0,3.0,0.05,0,0,0,0,0,0,0,0,0,1,0,0,-3657.6260745992954
2011-06-30,"3300 West 104th Street, Chicago, IL 60655, USA",CULEX RESTUANS,33, W 104TH ST,T095,"3300  W 104TH ST, Chicago, IL",41.704336,-87.70373599999999,8,0,68,2011,6,30,2.0,9.9274,89,66,78.0,2.0,61,67.0,0.0,13.0,419.0,1931.0,TS TSRA RA VCTS,0.03,29.34,29.99,9.2,16,10.6,72.0,63.0,68.0,60.0,63.0,0.0,3.0,0.05,0,0,0,0,0,0,0,0,0,0,1,0,-3657.6260745992954
2011-06-30,"3500 West 116th Street, Chicago, IL 60655, USA",CULEX RESTUANS,35, W 116TH ST,T158,"3500  W 116TH ST, Chicago, IL",41.682587,-87.707973,9,0,3,2011,6,30,2.0,12.0692,89,66,78.0,2.0,61,67.0,0.0,13.0,419.0,1931.0,TS TSRA RA VCTS,0.03,29.34,29.99,9.2,16,10.6,72.0,63.0,68.0,60.0,63.0,0.0,3.0,0.05,0,0,0,0,0,0,0,0,0,0,1,0,-3655.8952151661506
2011-06-30,"3700 South Pulaski Road, Chicago, IL 60623, USA",CULEX PIPIENS/RESTUANS,37, S PULASKI RD,T063,"3700  S PULASKI RD, Chicago, IL",41.82561,-87.726549,9,0,11,2011,6,30,2.0,4.8851,89,66,78.0,2.0,61,67.0,0.0,13.0,419.0,1931.0,TS TSRA RA VCTS,0.03,29.34,29.99,9.2,16,10.6,72.0,63.0,68.0,60.0,63.0,0.0,3.0,0.05,0,0,0,0,0,0,0,0,0,1,0,0,-3669.21642511989
2011-06-30,"3700 South Pulaski Road, Chicago, IL 60623, USA",CULEX RESTUANS,37, S PULASKI RD,T063,"3700  S PULASKI RD, Chicago, IL",41.82561,-87.726549,9,0,8,2011,6,30,2.0,4.8851,89,66,78.0,2.0,61,67.0,0.0,13.0,419.0,1931.0,TS TSRA RA VCTS,0.03,29.34,29.99,9.2,16,10.6,72.0,63.0,68.0,60.0,63.0,0.0,3.0,0.05,0,0,0,0,0,0,0,0,0,0,1,0,-3669.21642511989
2011-06-30,"3900 South Ashland Avenue, Chicago, IL 60609, USA",CULEX PIPIENS/RESTUANS,39, S ASHLAND AVE,T074,"3900  S ASHLAND AVE, Chicago, IL",41.822536,-87.66634300000001,9,0,1,2011,6,30,2.0,8.1826,89,66,78.0,2.0,61,67.0,0.0,13.0,419.0,1931.0,TS TSRA RA VCTS,0.03,29.34,29.99,9.2,16,10.6,72.0,63.0,68.0,60.0,63.0,0.0,3.0,0.05,0,0,0,0,0,0,0,0,0,1,0,0,-3666.4287861058483
2011-06-30,"3900 South Ashland Avenue, Chicago, IL 60609, USA",CULEX RESTUANS,39, S ASHLAND AVE,T074,"3900  S ASHLAND AVE, Chicago, IL",41.822536,-87.66634300000001,9,0,1,2011,6,30,2.0,8.1826,89,66,78.0,2.0,61,67.0,0.0,13.0,419.0,1931.0,TS TSRA RA VCTS,0.03,29.34,29.99,9.2,16,10.6,72.0,63.0,68.0,60.0,63.0,0.0,3.0,0.05,0,0,0,0,0,0,0,0,0,0,1,0,-3666.4287861058483
2011-06-30,"4000 East 130th Street, Chicago, IL 60633, USA",CULEX RESTUANS,40, E 130TH ST,T221,"4000  E 130TH ST, Chicago, IL",41.659112,-87.53869300000001,8,0,1,2011,6,30,2.0,22.6449,89,66,78.0,2.0,61,67.0,0.0,13.0,419.0,1931.0,TS TSRA RA VCTS,0.03,29.34,29.99,9.2,16,10.6,72.0,63.0,68.0,60.0,63.0,0.0,3.0,0.05,0,0,0,0,0,0,0,0,0,0,1,0,-3646.7842160206164
